selling_price,year,name,fullname,brand,log_km_driven,seats,kmpl,engine_cc
650.0,2019,RENAULT TRIBER,RENAULT TRIBER RXZ BSIV,RENAULT,8.517193191416238,7.0,20.0,999.0
650.0,2018,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,9.615805480084347,5.0,21.21,1197.0
350.0,2012,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.308952660644293,5.0,17.5,1298.0
230.0,2012,HONDA BRIO,HONDA BRIO E MT,HONDA,11.608235644774552,5.0,19.4,1198.0
135.0,2006,MARUTI WAGON,MARUTI WAGON R VXI,MARUTI,11.049301442688533,5.0,18.9,998.0
320.0,2015,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,11.002099841204238,5.0,20.51,998.0
693.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 SPORTZ PLUS BSIV,HYUNDAI,8.294049640102028,5.0,18.6,1197.0
470.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,9.51044496442652,5.0,18.9,1197.0
215.0,2014,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,10.819778284410283,5.0,21.1,814.0
560.0,2018,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,10.126631103850338,5.0,22.0,1197.0
150.0,2007,MARUTI ALTO,MARUTI ALTO LX BSIII,MARUTI,11.225243392518447,5.0,19.7,796.0
360.0,2017,MAHINDRA KUV,MAHINDRA KUV 100 MFALCON G80 K4,MAHINDRA,10.275051108968611,6.0,18.15,1198.0
400.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.695247021764184,5.0,19.1,1197.0
350.0,2015,DATSUN GO,DATSUN GO T OPTION BSIV,DATSUN,10.819778284410283,5.0,20.63,1198.0
562.0,2016,MARUTI BALENO,MARUTI BALENO DELTA 1.2,MARUTI,10.140099989797301,5.0,21.4,1197.0
250.0,2014,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,9.210340371976184,5.0,21.1,814.0
400.0,2013,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,10.596634733096073,5.0,18.6,1197.0
250.0,2011,FORD FIGO,FORD FIGO PETROL EXI,FORD,10.126631103850338,5.0,15.6,1196.0
225.0,2011,TATA MANZA,TATA MANZA AURA SAFIRE,TATA,10.46310334047155,5.0,15.0,1368.0
500.0,2020,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.596634733096073,5.0,17.57,1193.0
500.0,2020,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.596634733096073,5.0,17.57,1193.0
675.0,2019,FORD ASPIRE,FORD ASPIRE TITANIUM BSIV,FORD,8.85366542803745,5.0,19.4,1194.0
570.0,2018,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ DUAL TONE,HYUNDAI,9.903487552536127,5.0,18.9,1197.0
925.0,2016,HONDA CITY,HONDA CITY I VTEC VX OPTION BL,HONDA,9.998797732340453,5.0,17.8,1497.0
470.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,10.073230327123223,5.0,20.4,1197.0
470.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI DECA,MARUTI,10.073230327123223,5.0,20.4,1197.0
225.0,2014,DATSUN GO,DATSUN GO T BSIV,DATSUN,10.404262840448617,5.0,20.63,1198.0
380.0,2016,HYUNDAI I10,HYUNDAI I10 MAGNA 1.1L,HYUNDAI,11.289781913656018,5.0,19.81,1086.0
630.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 MAGNA PLUS BSIV,HYUNDAI,8.517193191416238,5.0,18.6,1197.0
351.0,2014,HYUNDAI I10,HYUNDAI I10 MAGNA 1.2 ITECH SE,HYUNDAI,10.126631103850338,5.0,20.36,1197.0
350.0,2020,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,8.517193191416238,5.0,22.05,796.0
690.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 PETROL ASTA OPTION,HYUNDAI,9.798127036878302,5.0,18.6,1197.0
280.0,2016,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,9.852194258148577,5.0,21.1,814.0
250.0,2013,MARUTI WAGON,MARUTI WAGON R VXI BSIII,MARUTI,11.407564949312402,5.0,18.9,998.0
325.0,2016,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.819778284410283,5.0,20.51,998.0
250.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.903487552536127,5.0,22.74,796.0
500.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI DECA,MARUTI,10.040942487989975,5.0,20.4,1197.0
270.0,2016,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,8.945332616563274,5.0,21.1,814.0
160.0,2010,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.5094142433348,5.0,19.7,796.0
210.0,2016,MARUTI OMNI,MARUTI OMNI E MPI STD BS IV,MARUTI,11.002099841204238,8.0,16.8,796.0
150.0,2010,MARUTI ZEN,MARUTI ZEN ESTILO SPORTS,MARUTI,10.571316925111784,5.0,16.9,1061.0
515.0,2017,MARUTI BALENO,MARUTI BALENO SIGMA 1.2,MARUTI,10.043249494911286,5.0,21.4,1197.0
250.0,2013,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,10.46310334047155,5.0,20.92,998.0
750.0,2019,MARUTI GYPSY,MARUTI GYPSY KING SOFT TOP MPI BSIV,MARUTI,9.20029003612268,8.0,11.96,1298.0
640.0,2019,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ DUAL TONE,HYUNDAI,9.210340371976184,5.0,18.9,1197.0
347.0,2011,MARUTI A-STAR,MARUTI A-STAR VXI,MARUTI,10.308952660644293,5.0,19.0,998.0
300.0,2016,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,10.46310334047155,5.0,21.1,814.0
493.0,2017,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XZ,TATA,10.596634733096073,5.0,20.3,1199.0
370.0,2014,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,11.002099841204238,5.0,18.9,1197.0
300.0,2017,DATSUN REDIGO,DATSUN REDIGO 1.0 T OPTION,DATSUN,9.903487552536127,5.0,22.5,999.0
600.0,2016,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,9.210340371976184,5.0,18.6,1197.0
285.0,2012,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.141861783579396,5.0,17.5,1298.0
350.0,2010,HYUNDAI I20,HYUNDAI I20 ASTA (O),HYUNDAI,11.289781913656018,5.0,17.0,1197.0
525.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA MAGNA BSIV,HYUNDAI,9.210340371976184,5.0,18.9,1197.0
765.0,2017,MARUTI ERTIGA,MARUTI ERTIGA BSIV VXI,MARUTI,10.596634733096073,7.0,17.5,1373.0
390.0,2014,NISSAN MICRA,NISSAN MICRA ACTIVE XV,NISSAN,10.308952660644293,5.0,19.69,1198.0
115.0,2009,MARUTI ALTO,MARUTI ALTO STD,MARUTI,11.512925464970229,5.0,19.7,796.0
450.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XT,TATA,10.46310334047155,5.0,20.3,1199.0
600.0,2019,RENAULT TRIBER,RENAULT TRIBER RXT BSIV,RENAULT,8.517193191416238,7.0,20.0,999.0
690.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 ASTA OPTION,HYUNDAI,9.903487552536127,5.0,18.6,1197.0
790.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XZ PLUS,TATA,9.615805480084347,5.0,17.0,1198.0
500.0,2016,HONDA JAZZ,HONDA JAZZ 1.2 V I VTEC,HONDA,10.621327345686446,5.0,18.7,1199.0
540.0,2016,HYUNDAI I20,HYUNDAI I20 ASTA OPTION 1.2,HYUNDAI,10.545341438708522,5.0,18.6,1197.0
180.0,2013,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.002099841204238,5.0,21.1,814.0
450.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.308952660644293,5.0,19.1,1197.0
200.0,2015,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,10.819778284410283,5.0,18.6,1199.0
425.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,10.645424897265505,5.0,23.84,1199.0
400.0,2016,CHEVROLET SAIL,CHEVROLET SAIL 1.2 LS ABS,CHEVROLET,10.308952660644293,5.0,18.2,1199.0
310.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.615805480084347,5.0,24.7,796.0
400.0,2015,MARUTI SWIFT,MARUTI SWIFT LXI OPTION,MARUTI,10.819778284410283,5.0,20.4,1197.0
140.0,2009,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.46310334047155,5.0,19.7,796.0
550.0,2018,MARUTI SWIFT,MARUTI SWIFT VXI 2018,MARUTI,8.517193191416238,5.0,22.0,1197.0
630.0,2018,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,9.615805480084347,5.0,21.21,1197.0
250.0,2017,RENAULT KWID,RENAULT KWID RXL,RENAULT,10.596634733096073,5.0,25.17,799.0
120.0,2009,MARUTI ALTO,MARUTI ALTO LX,MARUTI,9.740968623038354,5.0,19.7,796.0
550.0,2016,MARUTI BALENO,MARUTI BALENO DELTA 1.2,MARUTI,10.714417768752456,5.0,21.4,1197.0
300.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.126631103850338,5.0,22.74,796.0
260.0,2018,MARUTI OMNI,MARUTI OMNI E MPI STD BS IV,MARUTI,10.308952660644293,8.0,16.8,796.0
550.0,2016,CHEVROLET SAIL,CHEVROLET SAIL 1.2 LS ABS,CHEVROLET,9.615805480084347,5.0,18.2,1199.0
181.0,2011,TATA INDIGO,TATA INDIGO CS EGLX BS IV,TATA,11.156250521031495,5.0,15.64,1193.0
210.0,2010,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,11.608235644774552,5.0,20.36,1197.0
550.0,2017,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,11.695247021764184,5.0,17.57,1193.0
310.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.798127036878302,5.0,22.74,796.0
580.0,2019,HONDA WR-V,HONDA WR-V I-VTEC VX,HONDA,10.46310334047155,5.0,17.5,1199.0
550.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA OPTION,HYUNDAI,9.903487552536127,5.0,18.9,1197.0
200.0,2008,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,10.596634733096073,5.0,20.36,1197.0
570.0,2017,HONDA AMAZE,HONDA AMAZE I-VTEC PRIVILEGE EDITION,HONDA,9.666498594399865,5.0,17.8,1198.0
235.0,2009,HYUNDAI I20,HYUNDAI I20 MAGNA,HYUNDAI,11.512925464970229,5.0,18.5,1197.0
190.0,2010,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.46310334047155,5.0,19.7,796.0
550.0,2017,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XT,TATA,9.210340371976184,5.0,20.3,1199.0
110.0,2011,NISSAN MICRA,NISSAN MICRA XE,NISSAN,11.608235644774552,5.0,18.06,1198.0
310.0,2018,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,9.210340371976184,5.0,24.7,796.0
350.0,2018,RENAULT KWID,RENAULT KWID RXL,RENAULT,10.596634733096073,5.0,25.17,799.0
150.0,2011,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LS,CHEVROLET,10.46310334047155,5.0,18.0,995.0
625.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 MAGNA PLUS BSIV,HYUNDAI,9.433483923290392,5.0,18.6,1197.0
378.0,2014,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,11.289781913656018,5.0,18.9,1197.0
265.0,2017,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,11.512925464970229,5.0,21.1,814.0
200.0,2010,MARUTI ZEN,MARUTI ZEN ESTILO LX BSIV,MARUTI,10.46310334047155,5.0,19.0,998.0
1200.0,2018,HYUNDAI CRETA,HYUNDAI CRETA 1.6 SX,HYUNDAI,10.203592144986466,5.0,15.8,1591.0
490.0,2019,MARUTI WAGON,MARUTI WAGON R VXI 1.2,MARUTI,9.210340371976184,5.0,20.52,1197.0
225.0,2014,HYUNDAI EON,HYUNDAI EON ERA,HYUNDAI,10.46310334047155,5.0,21.1,814.0
350.0,2016,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,9.615805480084347,5.0,23.84,1199.0
540.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,9.903487552536127,5.0,20.4,1197.0
450.0,2018,MAHINDRA KUV,MAHINDRA KUV 100 G80 K4 PLUS,MAHINDRA,9.903487552536127,6.0,18.15,1198.0
56.0,2003,MARUTI 800,MARUTI 800 EX BSII,MARUTI,10.493715679088233,4.0,16.1,796.0
450.0,2020,DATSUN GO,DATSUN GO T OPTION,DATSUN,9.210340371976184,5.0,19.02,1198.0
650.0,2019,HYUNDAI I20,HYUNDAI I20 ACTIVE SX PETROL,HYUNDAI,9.210340371976184,5.0,17.19,1197.0
135.0,2003,MARUTI WAGON,MARUTI WAGON R LXI,MARUTI,10.596634733096073,5.0,18.9,998.0
320.0,2019,RENAULT KWID,RENAULT KWID RXL,RENAULT,9.210340371976184,5.0,25.17,799.0
320.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.819778284410283,5.0,23.95,998.0
310.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.308952660644293,5.0,24.7,796.0
420.0,2019,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,9.210340371976184,5.0,15.37,1196.0
430.0,2017,MARUTI CELERIO,MARUTI CELERIO VXI,MARUTI,9.210340371976184,5.0,23.1,998.0
630.0,2017,MARUTI BALENO,MARUTI BALENO ZETA 1.2,MARUTI,10.46310334047155,5.0,21.4,1197.0
550.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XZ OPTION,TATA,10.043249494911286,5.0,20.3,1199.0
500.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,10.819778284410283,5.0,18.9,1197.0
550.0,2019,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,10.596634733096073,5.0,21.21,1197.0
300.0,2017,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,10.308952660644293,5.0,23.01,999.0
220.0,2019,RENAULT KWID,RENAULT KWID 1.0 RXT BSIV,RENAULT,11.407564949312402,5.0,23.01,999.0
350.0,2018,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XT,TATA,10.819778284410283,5.0,23.84,1199.0
215.0,2013,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.46310334047155,5.0,22.74,796.0
251.0,2014,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.308952660644293,5.0,22.74,796.0
650.0,2014,HONDA CITY,HONDA CITY I VTEC E,HONDA,11.002099841204238,5.0,17.8,1497.0
251.0,2020,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.308952660644293,5.0,22.05,796.0
250.0,2014,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.903487552536127,5.0,22.74,796.0
200.0,2013,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,11.289781913656018,5.0,21.1,814.0
270.0,2017,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,10.819778284410283,5.0,21.1,814.0
56.0,2003,MARUTI 800,MARUTI 800 EX BSII,MARUTI,10.493715679088233,4.0,16.1,796.0
764.0,2018,MARUTI CIAZ,MARUTI CIAZ 1.4 ALPHA,MARUTI,10.126631103850338,5.0,20.73,1373.0
1000.0,2019,MARUTI XL6,MARUTI XL6 ALPHA,MARUTI,9.615805480084347,6.0,19.01,1462.0
610.0,2017,HYUNDAI XCENT,HYUNDAI XCENT 1.2 KAPPA SX OPTION,HYUNDAI,9.546812608597396,5.0,19.1,1197.0
310.0,2017,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.46310334047155,5.0,24.7,796.0
810.0,2017,MARUTI CIAZ,MARUTI CIAZ 1.4 ALPHA,MARUTI,11.289781913656018,5.0,20.73,1373.0
180.0,2012,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,11.002099841204238,5.0,18.6,1199.0
160.0,2010,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,11.99535161421452,5.0,15.37,1196.0
400.0,2017,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.46310334047155,5.0,17.57,1193.0
190.0,2012,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,11.608235644774552,5.0,15.37,1196.0
300.0,2017,RENAULT KWID,RENAULT KWID RXT,RENAULT,11.002099841204238,5.0,25.17,799.0
635.0,2018,HONDA AMAZE,HONDA AMAZE I-VTEC PRIVILEGE EDITION,HONDA,10.596634733096073,5.0,17.8,1198.0
240.0,2011,MARUTI WAGON,MARUTI WAGON R LXI BS IV,MARUTI,11.074420502783864,5.0,18.9,998.0
180.0,2011,HYUNDAI ACCENT,HYUNDAI ACCENT EXECUTIVE,HYUNDAI,11.156250521031495,5.0,16.36,1495.0
550.0,2018,FORD FIGO,FORD FIGO ASPIRE 1.2 TI-VCT TREND,FORD,9.560997243589352,5.0,18.16,1196.0
142.0,2007,FORD FIESTA,FORD FIESTA 1.4 DURATEC EXI LIMITED EDITION,FORD,11.48246625748552,5.0,16.6,1388.0
630.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 ASTA OPTION,HYUNDAI,10.308952660644293,5.0,18.6,1197.0
480.0,2015,HYUNDAI I20,HYUNDAI I20 SPORTZ 1.2,HYUNDAI,10.819778284410283,5.0,18.6,1197.0
330.0,2016,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.308952660644293,5.0,23.95,998.0
500.0,2017,MARUTI GYPSY,MARUTI GYPSY KING SOFT TOP MPI BSIV,MARUTI,9.903487552536127,8.0,11.96,1298.0
206.0,2011,HYUNDAI I10,HYUNDAI I10 ERA,HYUNDAI,11.512925464970229,5.0,19.81,1086.0
65.0,2005,MARUTI WAGON,MARUTI WAGON R LXI,MARUTI,10.46310334047155,5.0,18.9,998.0
300.0,2016,RENAULT KWID,RENAULT KWID RXT,RENAULT,10.308952660644293,5.0,25.17,799.0
400.0,2015,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,11.759785542901755,5.0,18.9,1197.0
355.0,2013,HONDA BRIO,HONDA BRIO EXCLUSIVE EDITION,HONDA,11.289781913656018,5.0,19.4,1198.0
350.0,2017,HYUNDAI EON,HYUNDAI EON D LITE PLUS,HYUNDAI,9.903487552536127,5.0,21.1,814.0
730.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 ASTA,HYUNDAI,10.527632932997834,5.0,18.6,1197.0
75.0,2010,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LS,CHEVROLET,11.695247021764184,5.0,18.0,995.0
320.0,2016,MARUTI RITZ,MARUTI RITZ LXI,MARUTI,11.407564949312402,5.0,18.5,1197.0
190.0,2012,HYUNDAI EON,HYUNDAI EON ERA,HYUNDAI,11.512925464970229,5.0,21.1,814.0
380.0,2018,HYUNDAI EON,HYUNDAI EON SPORTZ,HYUNDAI,10.126631103850338,5.0,21.1,814.0
55.0,1995,MARUTI 800,MARUTI 800 STD,MARUTI,11.156250521031495,4.0,16.1,796.0
135.0,2009,MARUTI ALTO,MARUTI ALTO LXI BSIII,MARUTI,10.819778284410283,5.0,19.7,796.0
340.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,10.604106747934773,5.0,23.84,1199.0
750.0,2016,MARUTI ERTIGA,MARUTI ERTIGA BSIV ZXI PLUS,MARUTI,9.903487552536127,7.0,17.5,1373.0
590.0,2016,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,9.711115659888671,5.0,18.6,1197.0
500.0,2020,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.596634733096073,5.0,17.57,1193.0
850.0,2018,FORD ECOSPORT,FORD ECOSPORT 1.5 PETROL TITANIUM PLUS BSIV,FORD,11.407564949312402,5.0,17.0,1497.0
335.0,2016,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,9.740968623038354,5.0,21.1,814.0
460.0,2018,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,8.517193191416238,5.0,20.51,998.0
750.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XZ PLUS,TATA,10.126631103850338,5.0,17.0,1198.0
480.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.184421397998193,5.0,19.1,1197.0
200.0,2012,HYUNDAI EON,HYUNDAI EON D LITE,HYUNDAI,11.156250521031495,5.0,21.1,814.0
550.0,2015,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,10.126631103850338,5.0,20.4,1197.0
270.0,2011,MARUTI ZEN,MARUTI ZEN ESTILO VXI BSIV,MARUTI,10.308952660644293,5.0,19.0,998.0
300.0,2014,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.341742483467284,5.0,20.51,998.0
350.0,2016,MARUTI WAGON,MARUTI WAGON R LXI OPTIONAL,MARUTI,9.903487552536127,5.0,20.51,998.0
650.0,2017,MARUTI SWIFT,MARUTI SWIFT DZIRE ZXI,MARUTI,11.156250521031495,5.0,20.85,1197.0
500.0,2019,MARUTI SWIFT,MARUTI SWIFT LXI,MARUTI,9.615805480084347,5.0,21.21,1197.0
150.0,2009,HYUNDAI SANTRO,HYUNDAI SANTRO XING GLS,HYUNDAI,11.251560700835821,5.0,17.92,1086.0
410.0,2015,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,9.825526011066415,5.0,20.51,998.0
290.0,2015,RENAULT KWID,RENAULT KWID RXT,RENAULT,9.629050706834368,5.0,25.17,799.0
500.0,2015,HONDA MOBILIO,HONDA MOBILIO V I VTEC,HONDA,10.46310334047155,7.0,17.3,1497.0
190.0,2013,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,11.156250521031495,5.0,21.1,814.0
290.0,2013,HYUNDAI I20,HYUNDAI I20 MAGNA,HYUNDAI,10.596634733096073,5.0,18.5,1197.0
285.0,2010,HONDA CITY,HONDA CITY V MT,HONDA,11.27720313144916,5.0,16.8,1497.0
460.0,2018,TATA ZEST,TATA ZEST REVOTRON 1.2T XMS,TATA,10.46310334047155,5.0,17.57,1193.0
600.0,2017,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2 S,HYUNDAI,9.615805480084347,5.0,17.19,1197.0
300.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,8.517193191416238,5.0,22.74,796.0
150.0,2009,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.596634733096073,5.0,19.7,796.0
590.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 PETROL MAGNA EXECTIVE,HYUNDAI,9.210340371976184,5.0,18.6,1197.0
310.0,2016,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,10.126631103850338,5.0,21.1,814.0
400.0,2017,TATA ZEST,TATA ZEST REVOTRON 1.2T XMS,TATA,10.87804719253426,5.0,17.57,1193.0
1000.0,2019,MAHINDRA XUV300,MAHINDRA XUV300 W8 OPTION BSIV,MAHINDRA,9.998797732340453,5.0,17.0,1197.0
221.0,2012,MARUTI WAGON,MARUTI WAGON R VXI BSIII,MARUTI,11.156250521031495,5.0,18.9,998.0
350.0,2002,MARUTI GYPSY,MARUTI GYPSY KING SOFT TOP MPI BSIV,MARUTI,11.002099841204238,8.0,11.96,1298.0
195.0,2009,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.596634733096073,5.0,19.7,796.0
350.0,2012,NISSAN SUNNY,NISSAN SUNNY XL,NISSAN,11.608235644774552,5.0,16.95,1498.0
450.0,2015,HYUNDAI I20,HYUNDAI I20 ASTA 1.2,HYUNDAI,11.002099841204238,5.0,18.6,1197.0
525.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ BSIV,HYUNDAI,10.308952660644293,5.0,18.9,1197.0
399.0,2016,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ,TATA,10.596634733096073,5.0,23.84,1199.0
320.0,2014,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,11.156250521031495,5.0,20.51,998.0
265.0,2011,MARUTI WAGON,MARUTI WAGON R VXI MINOR,MARUTI,11.289781913656018,5.0,18.9,998.0
425.0,2014,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,10.126631103850338,5.0,18.6,1197.0
630.0,2018,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2,MARUTI,9.615805480084347,5.0,21.21,1197.0
160.0,2011,HYUNDAI I10,HYUNDAI I10 ERA,HYUNDAI,11.002099841204238,5.0,19.81,1086.0
375.0,2015,HYUNDAI XCENT,HYUNDAI XCENT 1.2 KAPPA BASE,HYUNDAI,10.308952660644293,5.0,19.1,1197.0
650.0,2016,HYUNDAI I20,HYUNDAI I20 ASTA OPTION 1.2,HYUNDAI,10.46310334047155,5.0,18.6,1197.0
700.0,2017,HONDA WR-V,HONDA WR-V I-VTEC S,HONDA,9.615805480084347,5.0,17.5,1199.0
150.0,2010,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,11.156250521031495,5.0,18.6,1199.0
475.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.596634733096073,5.0,19.1,1197.0
235.0,2014,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.126631103850338,5.0,22.74,796.0
625.0,2017,MARUTI BALENO,MARUTI BALENO ZETA 1.2,MARUTI,9.615805480084347,5.0,21.4,1197.0
330.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.819778284410283,5.0,23.95,998.0
1405.0,2018,HYUNDAI CRETA,HYUNDAI CRETA 1.6 SX OPTION EXECUTIVE,HYUNDAI,9.615805480084347,5.0,15.8,1591.0
282.0,2017,MARUTI ALTO,MARUTI ALTO 800 LX,MARUTI,9.615805480084347,5.0,24.7,796.0
575.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 MAGNA EXECUTIVE,HYUNDAI,9.852194258148577,5.0,18.6,1197.0
875.0,2017,HYUNDAI CRETA,HYUNDAI CRETA 1.6 VTVT E PLUS,HYUNDAI,10.645424897265505,5.0,15.29,1591.0
180.0,2010,MARUTI WAGON,MARUTI WAGON R LXI BSIII,MARUTI,11.251560700835821,5.0,18.9,998.0
150.0,2009,MARUTI SX4,MARUTI SX4 VXI BSIII,MARUTI,11.608235644774552,5.0,15.0,1586.0
900.0,2015,HYUNDAI CRETA,HYUNDAI CRETA 1.6 GAMMA SX PLUS,HYUNDAI,11.407564949312402,5.0,15.29,1591.0
1200.0,2018,HYUNDAI CRETA,HYUNDAI CRETA 1.6 SX,HYUNDAI,10.203592144986466,5.0,15.8,1591.0
